636000	311	266	31	280
636500	307	268	27	280
637000	312	273	28	284
637500	310	269	29	281
638000	308	263	31	277
638500	314	271	30	284
639000	321	275	32	289
639500	326	280	33	293
640000	315	266	34	281
640500	315	266	34	281
641000	310	261	35	275
641500	302	258	30	272
642000	304	256	31	273
642500	310	260	31	279
643000	311	262	31	280
643500	313	263	31	282
644000	311	264	29	282
644500	311	266	30	281
645000	315	267	34	281
645500	308	262	32	276
646000	309	261	32	277
646500	303	257	29	274
647000	312	262	31	281
647500	301	252	30	271
648000	299	252	28	271
648500	300	252	29	271
649000	317	265	32	285
649500	312	264	29	283
650000	311	265	27	284
650500	316	264	27	289
651000	307	258	26	281
651500	297	248	25	272
652000	302	250	26	276
652500	312	256	28	284
653000	315	260	26	289
653500	310	258	25	285
654000	315	262	25	290
654500	315	265	25	290
655000	317	268	24	293
655500	312	267	22	290
656000	308	264	21	287
656500	306	266	20	286
657000	310	267	21	289
657500	305	265	19	286
658000	304	267	18	286
658500	301	266	20	281
659000	305	269	21	284
659500	302	266	23	279
660000	305	269	22	283
660500	315	278	23	292
661000	320	278	26	294
661500	321	279	26	295
662000	322	281	29	293
662500	321	280	29	292
663000	319	277	30	289
663500	319	273	32	287
664000	315	271	30	285
664500	316	273	30	286
665000	312	272	28	284
665500	313	276	27	286
666000	311	274	27	284
666500	314	276	29	285
667000	315	280	27	288
667500	307	271	27	280
668000	316	274	31	285
668500	317	276	30	287
669000	317	271	32	285
669500	315	272	30	285
670000	315	274	30	285
670500	317	275	33	284
671000	314	271	34	280
671500	311	267	35	276
672000	308	262	38	270
672500	307	264	35	272
673000	308	262	39	269
673500	314	266	40	274
674000	318	269	40	278
674500	320	273	38	282
675000	313	269	36	277
675500	317	270	38	279
676000	314	270	35	279
676500	306	266	31	275
677000	310	270	31	279
677500	313	271	33	280
678000	315	276	30	285
678500	325	281	34	291
679000	325	279	37	288
679500	317	267	41	276
680000	312	265	38	274
680500	304	259	37	267
681000	297	255	34	263
681500	306	264	33	273
682000	296	256	31	265
682500	298	260	31	267
683000	300	262	31	269
683500	303	263	31	272
684000	309	267	29	280
684500	310	269	28	282
685000	313	273	27	286
685500	310	271	26	284
686000	304	269	24	280
686500	300	267	21	279
687000	307	275	20	287
687500	307	272	22	285
688000	308	271	24	284
688500	297	259	24	273
689000	300	263	23	277
689500	307	268	24	283
690000	310	272	23	287
690500	309	271	23	286
691000	310	270	24	286
691500	298	260	24	274
692000	294	259	22	272
692500	301	268	20	281
693000	303	270	18	285
693500	299	264	20	279
694000	305	272	19	286
694500	306	271	20	286
695000	304	270	19	285
695500	308	272	20	288
696000	313	278	19	294
696500	310	275	19	291
697000	303	267	18	285
697500	298	263	17	281
698000	303	268	19	284
698500	308	273	18	290
699000	323	286	19	304
699500	315	275	20	295
700000	312	274	19	293
700500	313	277	18	295
701000	312	277	19	293
701500	308	275	19	289
702000	308	275	21	287
702500	307	275	22	285
703000	317	283	24	293
703500	319	283	25	294
704000	321	283	27	294
704500	307	270	27	280
705000	312	275	26	286
705500	306	269	26	280
706000	307	266	29	278
706500	302	260	28	274
707000	297	255	29	268
707500	299	261	26	273
708000	299	260	25	274
708500	304	269	22	282
709000	306	273	20	286
709500	318	286	20	298
710000	318	288	18	300
710500	308	280	17	291
711000	309	283	15	294
711500	311	283	17	294
712000	309	281	16	293
712500	306	281	15	291
713000	306	278	18	288
713500	306	280	17	289
714000	305	278	16	289
714500	309	285	13	296
715000	304	281	13	291
715500	310	291	12	298
716000	311	291	13	298
716500	302	282	12	290
717000	305	283	13	292
717500	303	282	12	291
718000	309	288	12	297
718500	308	285	12	296
719000	306	284	13	293
719500	310	291	14	296
720000	309	287	17	292
720500	314	290	19	295
721000	312	287	19	293
721500	309	282	20	289
722000	303	276	20	283
722500	303	276	20	283
723000	300	272	21	279
723500	302	271	20	282
724000	301	270	20	281
724500	304	272	20	284
725000	308	276	20	288
725500	308	275	19	289
726000	308	274	19	289
726500	301	268	20	281
727000	300	268	20	280
727500	301	269	20	281
728000	301	271	20	281
728500	298	268	23	275
729000	299	270	22	277
729500	306	276	22	284
730000	304	274	20	284
730500	306	274	21	285
731000	301	269	20	281
731500	307	276	18	289
732000	305	272	18	287
732500	305	272	19	286
733000	313	282	18	295
733500	320	289	18	302
734000	316	285	18	298
734500	313	280	19	294
735000	301	268	18	283
735500	303	270	20	283
736000	309	275	20	289
736500	307	272	20	287
737000	308	275	19	289
737500	306	274	19	287
738000	311	280	19	292
738500	315	282	20	295
739000	308	276	21	287
739500	309	275	23	286
740000	308	270	27	281
740500	299	260	27	272
741000	307	263	31	276
741500	303	261	30	273
742000	305	263	30	275
742500	305	261	30	275
743000	308	261	32	276
743500	312	262	33	279
744000	312	261	34	278
744500	307	258	32	275
745000	306	257	32	274
745500	309	263	29	280
746000	306	261	28	278
746500	309	266	26	283
747000	305	263	25	280
747500	315	271	25	290
748000	310	266	23	287
748500	300	260	21	279
749000	305	265	23	282
749500	310	269	23	287
750000	317	276	22	295
750500	314	277	20	294
751000	307	272	20	287
751500	314	280	19	295
752000	315	278	20	295
752500	310	270	21	289
753000	310	272	18	292
753500	314	275	18	296
754000	318	278	19	299
754500	320	278	18	302
755000	315	274	16	299
755500	314	274	16	298
756000	307	267	17	290
756500	302	267	13	289
757000	302	267	12	290
757500	307	272	11	296
758000	310	276	10	300
758500	317	282	10	307
759000	318	282	8	310
759500	311	277	8	303
760000	310	274	8	302
760500	314	275	10	304
761000	316	277	10	306
761500	313	273	10	303
762000	307	266	10	297
762500	307	265	8	299
763000	302	262	6	296
763500	301	260	5	296
764000	303	262	4	299
764500	307	266	3	304
765000	307	267	3	304
765500	316	275	2	314
766000	321	281	2	319
766500	318	277	2	316
767000	321	278	2	319
767500	322	282	1	321
768000	322	282	1	321
768500	332	291	1	331
769000	326	283	1	325
769500	323	283	1	322
770000	317	275	1	316
770500	314	272	1	313
771000	310	267	1	309
771500	312	270	1	311
772000	321	277	1	320
772500	321	272	0	321
773000	315	267	0	315
773500	322	270	0	322
774000	326	275	0	326
774500	336	283	0	336
775000	326	272	0	326
775500	326	271	0	326
776000	331	271	0	331
776500	335	273	0	335
777000	333	270	0	333
777500	334	270	0	334
778000	333	266	0	333
778500	333	268	0	333
779000	334	267	0	334
779500	326	262	0	326
780000	329	267	0	329
780500	329	269	0	329
781000	337	277	0	337
781500	345	287	0	345
782000	345	288	0	345
782500	346	288	0	346
783000	346	288	1	345
783500	350	289	1	349
784000	360	291	1	359
784500	358	290	1	357
785000	363	293	1	362
785500	372	300	1	371
786000	365	296	0	365
786500	359	294	0	359
787000	359	293	0	359
787500	365	296	0	365
788000	361	294	0	361
788500	364	295	0	364
789000	361	288	0	361
789500	365	294	0	365
790000	365	291	0	365
790500	370	298	0	370
791000	369	299	0	369
791500	367	304	0	367
792000	372	312	0	372
792500	359	302	0	359
793000	366	313	0	366
793500	365	314	0	365
794000	369	317	0	369
794500	379	326	1	378
795000	377	324	1	376
795500	378	323	1	377
796000	384	328	1	383
796500	384	329	1	383
797000	385	331	1	384
797500	381	325	1	380
798000	378	322	1	377
798500	377	319	1	376
799000	385	331	1	384
799500	397	340	1	396
800000	404	349	1	403
800500	400	345	1	399
801000	394	347	0	394
801500	384	336	0	384
802000	385	336	0	385
802500	381	329	0	381
803000	381	329	0	381
803500	384	334	0	384
804000	386	334	0	386
804500	383	331	0	383
805000	385	331	0	385
805500	385	332	0	385
806000	390	337	0	390
806500	388	339	0	388
807000	389	340	0	389
807500	385	339	0	385
808000	392	344	0	392
808500	396	348	0	396
809000	399	350	0	399
809500	393	344	0	393
810000	395	342	0	395
810500	392	343	0	392
811000	391	342	0	391
811500	389	339	0	389
812000	395	342	0	395
812500	398	345	0	398
813000	389	335	0	389
813500	395	339	1	394
814000	396	340	1	395
814500	403	346	1	402
815000	404	347	1	403
815500	398	341	1	397
816000	394	335	1	393
816500	393	334	1	392
817000	391	334	1	390
817500	403	345	1	402
818000	408	349	1	407
818500	407	348	1	406
819000	412	353	1	411
819500	400	340	1	399
820000	395	331	1	394
820500	404	341	2	402
821000	404	341	2	402
821500	403	334	2	401
822000	405	338	1	404
822500	411	345	1	410
823000	403	335	1	402
823500	399	331	1	398
824000	401	332	1	400
824500	398	327	2	396
825000	401	329	2	399
825500	401	329	3	398
826000	401	327	3	398
826500	403	328	4	399
827000	401	327	4	397
827500	401	326	4	397
828000	410	334	5	405
828500	406	330	5	401
829000	407	327	6	401
829500	412	333	6	406
830000	406	323	8	398
830500	393	313	7	386
831000	383	302	7	376
831500	385	309	7	378
832000	392	313	7	385
832500	397	316	7	390
833000	395	315	6	389
833500	405	322	6	399
834000	401	323	5	396
834500	408	331	4	404
835000	408	327	3	405
835500	408	323	2	406
836000	400	314	2	398
836500	413	326	2	411
837000	409	324	2	407
837500	404	324	2	402
838000	395	319	2	393
838500	385	314	2	383
839000	388	316	2	386
839500	382	317	2	380
840000	390	325	1	389
840500	398	329	1	397
841000	403	331	1	402
841500	416	341	2	414
842000	418	341	2	416
842500	416	338	2	414
843000	406	331	2	404
843500	400	326	2	398
844000	399	324	2	397
844500	394	323	2	392
845000	391	320	2	389
845500	395	321	2	393
846000	398	326	1	397
846500	410	334	1	409
847000	408	332	1	407
847500	407	333	1	406
848000	408	332	1	407
848500	410	331	1	409
849000	415	340	0	415
849500	414	340	0	414
850000	403	330	0	403
850500	395	322	0	395
851000	389	315	0	389
851500	395	322	0	395
852000	399	322	0	399
852500	402	323	0	402
853000	401	319	0	401
853500	404	323	0	404
854000	394	315	0	394
854500	401	316	0	401
855000	406	319	1	405
855500	417	328	1	416
856000	417	329	1	416
856500	411	322	2	409
857000	406	320	2	404
857500	399	313	2	397
858000	403	308	3	400
858500	409	310	4	405
859000	406	303	4	402
859500	403	296	5	398
860000	405	297	5	400
860500	401	290	5	396
861000	399	290	4	395
861500	402	294	3	399
862000	394	290	3	391
862500	389	287	3	386
863000	393	293	2	391
863500	402	301	2	400
864000	405	305	1	404
864500	406	307	1	405
865000	409	309	1	408
865500	408	310	1	407
866000	402	301	1	401
866500	396	293	1	395
867000	392	287	1	391
867500	395	291	2	393
868000	404	303	1	403
868500	412	307	1	411
869000	402	298	0	402
869500	403	300	0	403
870000	406	295	0	406
870500	407	297	1	406
871000	402	288	1	401
871500	394	280	1	393
872000	396	282	1	395
872500	394	274	2	392
873000	397	278	2	395
873500	399	280	2	397
874000	404	275	3	401
874500	410	277	3	407
875000	413	280	3	410
875500	407	272	3	404
876000	401	266	3	398
876500	404	270	3	401
877000	406	274	2	404
877500	405	274	3	402
878000	404	269	2	402
878500	397	263	2	395
879000	403	265	2	401
879500	400	261	2	398
880000	396	257	2	394
880500	397	260	2	395
881000	404	267	1	403
881500	398	267	1	397
882000	399	269	2	397
882500	402	276	2	400
883000	405	279	1	404
883500	394	272	1	393
884000	406	284	1	405
884500	396	277	1	395
885000	403	278	1	402
885500	400	284	1	399
886000	402	286	1	401
886500	407	290	0	407
887000	412	293	1	411
887500	409	287	1	408
888000	408	289	1	407
888500	414	296	1	413
889000	407	293	1	406
889500	402	287	1	401
890000	406	290	1	405
890500	409	295	1	408
891000	402	293	0	402
891500	405	298	0	405
892000	407	297	0	407
892500	409	300	0	409
893000	403	288	0	403
893500	401	282	0	401
894000	400	281	0	400
894500	405	283	1	404
895000	402	273	2	400
895500	402	271	2	400
896000	399	268	3	396
896500	399	268	2	397
897000	404	269	3	401
897500	404	264	3	401
898000	399	267	2	397
898500	406	270	4	402
899000	414	278	4	410
899500	414	277	3	411
900000	406	272	2	404
900500	410	274	2	408
901000	417	279	2	415
901500	409	277	2	407
902000	401	272	2	399
902500	399	266	2	397
903000	402	267	2	400
903500	395	260	1	394
904000	396	261	1	395
904500	398	261	2	396
905000	392	260	2	390
905500	400	263	3	397
906000	400	268	4	396
906500	404	270	5	399
907000	407	272	5	402
907500	414	273	6	408
908000	411	272	7	404
908500	407	278	6	401
909000	410	277	5	405
909500	406	272	5	401
910000	403	272	4	399
910500	397	275	4	393
911000	402	275	3	399
911500	398	274	2	396
912000	403	273	3	400
912500	401	272	3	398
913000	401	272	3	398
913500	405	271	4	401
914000	404	266	4	400
914500	406	271	4	402
915000	415	274	4	411
915500	395	258	4	391
916000	398	259	4	394
916500	397	260	4	393
917000	401	267	4	397
917500	403	269	5	398
918000	406	271	5	401
918500	401	268	5	396
919000	401	265	5	396
919500	410	273	4	406
920000	415	274	3	412
920500	418	274	3	415
921000	411	269	3	408
921500	411	272	3	408
922000	409	274	3	406
922500	404	274	3	401
923000	405	268	4	401
923500	406	268	4	402
924000	403	268	4	399
924500	405	267	3	402
925000	403	263	3	400
925500	406	264	3	403
926000	407	264	3	404
926500	410	270	2	408
927000	405	263	2	403
927500	402	260	2	400
928000	408	266	2	406
928500	397	256	2	395
929000	394	251	0	394
929500	404	254	0	404
930000	409	255	0	409
930500	416	259	0	416
931000	414	256	0	414
931500	415	255	0	415
932000	416	262	0	416
932500	403	257	0	403
933000	397	253	0	397
933500	407	263	0	407
934000	398	258	0	398
934500	406	265	0	406
935000	406	266	0	406
935500	399	259	0	399
936000	402	256	0	402
936500	404	264	0	404
937000	407	271	0	407
937500	396	259	1	395
938000	401	260	1	400
938500	404	259	1	403
939000	411	268	1	410
939500	412	270	1	411
940000	411	275	0	411
940500	396	264	0	396
941000	409	270	1	408
941500	414	278	2	412
942000	415	274	2	413
942500	410	266	2	408
943000	399	256	2	397
943500	398	248	2	396
944000	398	245	2	396
944500	394	242	2	392
945000	397	242	1	396
945500	397	241	1	396
946000	408	245	1	407
946500	409	249	2	407
947000	407	250	2	405
947500	401	250	2	399
948000	407	253	2	405
948500	410	256	1	409
949000	410	255	0	410
949500	410	260	0	410
950000	407	262	0	407
950500	415	267	0	415
951000	423	273	0	423
951500	411	268	0	411
952000	397	260	0	397
952500	403	267	0	403
953000	399	265	0	399
953500	398	264	0	398
954000	405	266	0	405
954500	403	265	0	403
955000	401	262	0	401
955500	405	262	0	405
956000	406	264	1	405
956500	396	260	1	395
957000	404	266	1	403
957500	402	261	2	400
958000	398	258	2	396
958500	408	262	3	405
959000	415	262	3	412
959500	406	258	3	403
960000	412	264	3	409
960500	412	268	2	410
961000	409	266	2	407
961500	408	267	2	406
962000	403	262	2	401
962500	392	259	2	390
963000	394	265	2	392
963500	392	268	1	391
964000	402	272	1	401
964500	409	284	1	408
965000	414	288	1	413
965500	410	285	1	409
966000	407	283	1	406
966500	413	284	1	412
967000	420	287	1	419
967500	410	280	1	409
968000	393	269	1	392
968500	396	271	1	395
969000	402	278	0	402
969500	415	285	0	415
970000	415	285	1	414
970500	413	285	1	412
971000	404	277	1	403
971500	407	275	2	405
972000	401	268	2	399
972500	406	271	2	404
973000	400	269	2	398
973500	408	273	2	406
974000	400	267	2	398
974500	408	267	2	406
975000	406	268	2	404
975500	401	261	3	398
976000	412	266	2	410
976500	409	265	2	407
977000	405	258	2	403
977500	409	263	3	406
978000	405	262	3	402
978500	400	260	4	396
979000	403	261	3	400
979500	391	256	3	388
980000	401	262	3	398
980500	396	261	3	393
981000	404	261	4	400
981500	405	257	4	401
982000	397	260	3	394
982500	404	262	3	401
983000	406	269	3	403
983500	412	274	3	409
984000	413	274	3	410
984500	407	271	3	404
985000	401	266	3	398
985500	404	265	4	400
986000	404	267	3	401
986500	407	269	2	405
987000	401	263	2	399
987500	404	266	2	402
988000	409	274	2	407
988500	410	275	2	408
989000	411	276	2	409
989500	406	274	2	404
990000	401	270	0	401
990500	413	276	0	413
991000	410	274	0	410
991500	416	277	1	415
992000	411	271	1	410
992500	410	271	1	409
993000	406	271	1	405
993500	399	262	1	398
994000	392	262	1	391
994500	407	268	1	406
995000	400	265	1	399
995500	413	279	1	412
996000	413	274	1	412
996500	406	266	1	405
997000	400	263	2	398
997500	409	262	2	407
998000	408	261	1	407
998500	406	258	1	405
999000	408	262	1	407
999500	397	252	1	396
1000000	409	260	1	408
1000500	405	258	1	404
1001000	407	266	1	406
1001500	403	257	1	402
1002000	400	255	1	399
1002500	402	258	0	402
1003000	401	257	0	401
1003500	402	256	0	402
1004000	406	258	0	406
1004500	395	250	0	395
1005000	396	252	0	396
1005500	410	256	0	410
1006000	408	254	1	407
1006500	408	259	1	407
1007000	403	259	1	402
1007500	410	263	1	409
1008000	407	257	1	406
1008500	402	257	1	401
1009000	404	258	1	403
1009500	404	261	2	402
1010000	407	269	2	405
1010500	403	263	2	401
1011000	398	260	2	396
1011500	402	267	1	401
1012000	410	272	1	409
1012500	406	272	1	405
1013000	409	273	2	407
1013500	401	271	2	399
1014000	399	271	1	398
1014500	402	269	1	401
1015000	409	275	1	408
1015500	403	271	1	402
1016000	409	283	1	408
1016500	406	282	1	405
1017000	404	279	2	402
1017500	410	283	2	408
1018000	416	291	2	414
1018500	408	289	2	406
1019000	409	290	3	406
1019500	416	294	3	413
1020000	419	300	3	416
1020500	413	300	3	410
1021000	403	294	2	401
1021500	389	287	2	387
1022000	390	291	2	388
1022500	396	296	2	394
1023000	397	299	1	396
1023500	398	312	0	398
1024000	405	318	0	405
1024500	393	312	0	393
1025000	403	326	0	403
1025500	405	333	0	405
1026000	409	337	0	409
1026500	398	331	0	398
1027000	404	338	0	404
1027500	414	348	0	414
1028000	412	345	0	412
1028500	407	343	0	407
1029000	402	340	0	402
1029500	407	346	0	407
1030000	409	349	0	409
1030500	414	354	0	414
1031000	410	354	0	410
1031500	416	357	0	416
1032000	405	350	0	405
1032500	397	345	0	397
1033000	401	354	0	401
1033500	402	356	0	402
1034000	396	355	0	396
1034500	400	358	0	400
1035000	396	359	0	396
1035500	397	363	0	397
1036000	398	363	0	398
1036500	408	375	0	408
1037000	408	374	0	408
1037500	406	373	0	406
1038000	410	378	0	410
1038500	409	376	0	409
1039000	413	381	0	413
1039500	414	383	0	414
1040000	410	381	0	410
1040500	409	379	0	409
1041000	399	371	0	399
1041500	403	378	0	403
1042000	407	384	0	407
1042500	405	383	0	405
1043000	404	384	0	404
1043500	413	391	0	413
1044000	412	390	0	412
1044500	410	388	0	410
1045000	400	380	0	400
1045500	392	370	0	392
1046000	396	373	0	396
1046500	399	374	0	399
1047000	413	386	0	413
1047500	412	386	0	412
1048000	404	379	0	404
1048500	403	382	0	403
1049000	410	386	0	410
1049500	404	383	0	404
1050000	405	385	0	405
1050500	410	387	0	410
1051000	401	377	0	401
1051500	401	377	0	401
1052000	414	389	0	414
1052500	405	381	0	405
1053000	413	390	0	413
1053500	405	381	0	405
1054000	400	375	0	400
1054500	408	384	0	408
1055000	412	386	0	412
1055500	407	382	0	407
1056000	413	389	0	413
1056500	414	392	0	414
1057000	409	391	0	409
1057500	403	384	0	403
1058000	404	383	0	404
1058500	410	390	0	410
1059000	408	392	0	408
1059500	402	390	0	402
1060000	399	392	0	399
1060500	404	397	0	404
1061000	405	398	0	405
1061500	413	406	0	413
1062000	412	403	0	412
1062500	405	399	0	405
1063000	409	405	0	409
1063500	405	401	0	405
1064000	397	391	0	397
1064500	399	393	0	399
1065000	404	397	0	404
1065500	410	403	0	410
1066000	398	391	0	398
1066500	398	391	0	398
1067000	406	400	0	406
1067500	402	400	0	402
1068000	400	397	0	400
1068500	402	399	0	402
1069000	408	404	0	408
1069500	412	407	0	412
1070000	415	409	0	415
1070500	401	394	0	401
1071000	401	394	0	401
1071500	406	400	0	406
1072000	410	404	0	410
1072500	402	395	0	402
1073000	403	395	0	403
1073500	410	402	0	410
1074000	415	408	0	415
1074500	412	409	0	412
1075000	416	413	0	416
1075500	420	414	0	420
1076000	411	404	0	411
1076500	401	393	0	401
1077000	403	394	0	403
1077500	401	392	0	401
1078000	394	387	0	394
1078500	391	387	0	391
1079000	392	387	0	392
1079500	397	391	0	397
1080000	406	400	0	406
1080500	404	399	0	404
1081000	403	396	0	403
1081500	410	403	0	410
1082000	408	400	0	408
1082500	409	402	0	409
1083000	408	402	0	408
1083500	416	410	0	416
1084000	420	412	0	420
1084500	414	406	0	414
1085000	406	399	0	406
1085500	418	411	0	418
1086000	413	408	0	413
1086500	416	410	0	416
1087000	410	405	0	410
1087500	404	399	0	404
1088000	408	403	0	408
1088500	401	394	0	401
1089000	395	388	0	395
1089500	400	392	0	400
1090000	400	390	0	400
1090500	403	393	0	403
1091000	406	396	0	406
1091500	406	395	0	406
1092000	407	396	0	407
1092500	400	391	0	400
1093000	396	387	0	396
1093500	403	393	0	403
1094000	407	396	0	407
1094500	402	393	0	402
1095000	404	396	0	404
1095500	407	400	0	407
1096000	399	392	0	399
1096500	407	402	0	407
1097000	404	399	0	404
1097500	409	403	0	409
1098000	411	403	0	411
1098500	414	405	0	414
1099000	412	402	0	412
1099500	422	414	0	422
1100000	412	403	0	412
1100500	413	405	0	413
1101000	412	404	0	412
1101500	409	402	0	409
1102000	400	394	0	400
1102500	403	397	0	403
1103000	408	399	0	408
1103500	404	393	0	404
1104000	400	392	0	400
1104500	399	391	0	399
1105000	396	387	0	396
1105500	405	396	0	405
1106000	403	395	0	403
1106500	415	406	0	415
1107000	418	409	0	418
1107500	411	404	0	411
1108000	413	403	0	413
1108500	411	398	0	411
1109000	415	401	0	415
1109500	412	400	0	412
1110000	409	401	0	409
1110500	398	390	0	398
1111000	401	392	0	401
1111500	402	394	0	402
1112000	405	398	0	405
1112500	411	403	0	411
1113000	403	398	0	403
1113500	408	401	0	408
1114000	410	404	0	410
1114500	412	405	0	412
1115000	409	400	0	409
1115500	411	402	0	411
1116000	404	395	0	404
1116500	410	401	0	410
1117000	400	390	0	400
1117500	400	389	0	400
1118000	411	400	0	411
1118500	420	407	0	420
1119000	416	403	0	416
1119500	410	399	0	410
1120000	399	389	0	399
1120500	393	389	0	393
1121000	401	397	0	401
1121500	394	391	0	394
1122000	397	395	0	397
1122500	395	393	0	395
1123000	406	404	0	406
1123500	403	401	0	403
1124000	398	396	0	398
1124500	410	406	0	410
1125000	413	408	0	413
1125500	423	419	0	423
1126000	415	411	0	415
1126500	406	403	0	406
1127000	406	402	0	406
1127500	397	394	0	397
1128000	400	397	0	400
1128500	411	407	0	411
1129000	404	400	0	404
1129500	407	401	0	407
1130000	411	405	0	411
1130500	408	402	0	408
1131000	404	397	0	404
1131500	405	397	0	405
1132000	406	400	0	406
1132500	403	398	0	403
1133000	401	396	0	401
1133500	403	399	0	403
1134000	406	400	0	406
1134500	405	398	0	405
1135000	408	400	0	408
1135500	408	398	0	408
1136000	411	398	0	411
1136500	410	398	0	410
1137000	409	400	0	409
1137500	401	391	0	401
1138000	398	391	0	398
1138500	393	388	0	393
1139000	401	397	0	401
1139500	402	398	0	402
1140000	411	406	0	411
1140500	411	407	0	411
1141000	417	414	0	417
1141500	416	411	0	416
1142000	417	411	0	417
1142500	407	402	0	407
1143000	410	403	0	410
1143500	412	405	0	412
1144000	409	404	0	409
1144500	409	403	0	409
1145000	405	399	0	405
1145500	395	390	0	395
1146000	401	394	0	401
1146500	399	392	0	399
1147000	397	392	0	397
1147500	405	399	0	405
1148000	408	399	0	408
1148500	413	403	0	413
1149000	402	393	0	402
1149500	402	395	0	402
1150000	402	394	0	402
1150500	410	401	0	410
1151000	410	402	0	410
1151500	413	404	0	413
1152000	417	409	0	417
1152500	414	408	0	414
1153000	410	404	0	410
1153500	408	403	0	408
1154000	416	408	0	416
1154500	414	405	0	414
1155000	407	397	0	407
1155500	409	400	0	409
1156000	409	400	0	409
1156500	399	394	0	399
1157000	412	406	0	412
1157500	408	401	0	408
1158000	406	396	0	406
1158500	406	397	0	406
1159000	406	399	0	406
1159500	411	402	0	411
1160000	412	403	0	412
1160500	410	401	0	410
1161000	406	396	0	406
1161500	406	395	0	406
1162000	406	394	0	406
1162500	408	394	0	408
1163000	401	388	0	401
1163500	404	390	0	404
1164000	402	392	0	402
1164500	409	397	0	409
1165000	405	393	0	405
1165500	404	394	0	404
1166000	400	394	0	400
1166500	410	402	0	410
1167000	405	397	0	405
1167500	408	400	0	408
1168000	409	401	0	409
1168500	403	394	0	403
1169000	402	393	0	402
1169500	398	388	0	398
1170000	403	392	0	403
1170500	401	391	0	401
1171000	405	395	0	405
1171500	418	407	0	418
1172000	425	413	0	425
1172500	419	405	0	419
1173000	408	395	0	408
1173500	405	392	0	405
1174000	394	384	0	394
1174500	398	389	0	398
1175000	393	383	0	393
1175500	394	382	0	394
1176000	400	386	0	400
1176500	400	386	0	400
1177000	405	392	0	405
1177500	403	391	0	403
1178000	409	397	0	409
1178500	426	415	0	426
1179000	423	412	0	423
1179500	422	412	0	422
1180000	419	410	0	419
1180500	405	395	0	405
1181000	395	386	0	395
1181500	397	391	0	397
1182000	397	393	0	397
1182500	400	396	0	400
1183000	399	394	0	399
1183500	405	400	0	405
1184000	406	402	0	406
1184500	404	398	0	404
1185000	401	394	0	401
1185500	404	396	0	404
1186000	408	399	0	408
1186500	411	400	0	411
1187000	415	405	0	415
1187500	419	408	0	419
1188000	416	408	0	416
1188500	411	404	0	411
1189000	405	399	0	405
1189500	411	406	0	411
1190000	402	398	0	402
1190500	402	399	0	402
1191000	398	395	0	398
1191500	398	394	0	398
1192000	404	399	0	404
1192500	409	405	0	409
1193000	410	406	0	410
1193500	407	403	0	407
1194000	412	404	0	412
1194500	413	406	0	413
1195000	409	403	0	409
1195500	403	396	0	403
1196000	401	394	0	401
1196500	407	400	0	407
1197000	404	397	0	404
1197500	394	385	0	394
1198000	398	390	0	398
1198500	412	403	0	412
1199000	410	401	0	410
1199500	411	403	0	411
1200000	412	406	0	412
1200500	407	400	0	407
1201000	403	395	0	403
1201500	405	398	0	405
1202000	403	396	0	403
1202500	393	385	0	393
1203000	397	389	0	397
1203500	397	389	0	397
1204000	403	393	0	403
1204500	404	394	0	404
1205000	408	397	0	408
1205500	413	401	0	413
1206000	416	402	0	416
1206500	409	396	0	409
1207000	413	401	0	413
1207500	408	395	0	408
1208000	403	392	0	403
1208500	403	390	0	403
1209000	401	390	0	401
1209500	407	397	0	407
1210000	410	398	0	410
1210500	407	397	0	407
1211000	401	392	0	401
1211500	400	393	0	400
1212000	405	395	0	405
1212500	410	401	0	410
1213000	400	391	0	400
1213500	400	391	0	400
1214000	402	393	0	402
1214500	412	404	0	412
1215000	408	399	0	408
1215500	413	404	0	413
1216000	413	406	0	413
1216500	407	402	0	407
1217000	417	411	0	417
1217500	406	400	0	406
1218000	403	396	0	403
1218500	403	395	0	403
1219000	403	396	0	403
1219500	400	390	0	400
1220000	404	394	0	404
1220500	410	398	0	410
1221000	409	398	0	409
1221500	412	402	0	412
1222000	404	394	0	404
1222500	402	392	0	402
1223000	404	394	0	404
1223500	409	399	0	409
1224000	406	395	0	406
1224500	413	402	0	413
1225000	410	401	0	410
1225500	411	402	0	411
1226000	410	401	0	410
1226500	409	401	0	409
1227000	403	395	0	403
1227500	401	395	0	401
1228000	408	401	0	408
1228500	411	403	0	411
1229000	408	402	0	408
1229500	409	405	0	409
1230000	414	410	0	414
1230500	407	403	0	407
1231000	402	397	0	402
1231500	409	406	0	409
1232000	414	410	0	414
1232500	418	413	0	418
1233000	403	398	0	403
1233500	410	402	0	410
1234000	406	397	0	406
1234500	402	395	0	402
1235000	395	387	0	395
1235500	398	390	0	398
1236000	404	394	0	404
1236500	400	391	0	400
1237000	411	398	0	411
1237500	410	397	0	410
1238000	410	398	0	410
1238500	404	395	0	404
1239000	409	400	0	409
1239500	406	399	0	406
1240000	404	398	0	404
1240500	406	401	0	406
1241000	405	400	0	405
1241500	403	399	0	403
1242000	406	400	0	406
1242500	407	399	0	407
1243000	407	401	0	407
1243500	405	396	0	405
1244000	403	394	0	403
1244500	403	396	0	403
1245000	407	398	0	407
1245500	410	401	0	410
1246000	408	399	0	408
1246500	403	394	0	403
1247000	399	391	0	399
1247500	397	389	0	397
1248000	394	386	0	394
1248500	401	393	0	401
1249000	406	396	0	406
